cellid,exampleid,ingoing,circuit,stream,command,length,t_trace
67077,153,True,4094548228,43175,DATA(2),498,1472614819.405393
67078,153,True,4094548228,43175,DATA(2),498,1472614819.432927
67079,153,True,4094548228,43175,DATA(2),498,1472614819.433022
67080,153,True,4094548228,43175,DATA(2),498,1472614819.433047
67081,153,True,4094548228,43175,DATA(2),498,1472614819.433068
67082,153,True,4094548228,43175,DATA(2),498,1472614819.433087
67083,153,True,4094548228,43175,DATA(2),498,1472614819.433107
67084,153,True,4094548228,43175,DATA(2),498,1472614819.433127
67085,153,True,4094548228,43175,DATA(2),498,1472614819.453241
67086,153,True,4094548228,43175,DATA(2),498,1472614819.514779
67087,153,True,4094548228,43175,DATA(2),498,1472614819.51487
67088,153,False,4094548228,0,SENDME(5),0,1472614819.514888
67089,153,True,4094548228,43175,DATA(2),498,1472614819.51493
67090,153,True,4094548228,43175,DATA(2),498,1472614819.51495
67091,153,True,4094548228,43175,DATA(2),498,1472614819.514967
67092,153,True,4094548228,43175,DATA(2),498,1472614819.515011
67093,153,True,4094548228,43175,DATA(2),498,1472614819.515031
67094,153,True,4094548228,43175,DATA(2),498,1472614819.515103
67095,153,False,4094548228,43175,SENDME(5),0,1472614819.515121
67096,153,True,4094548228,43175,DATA(2),498,1472614819.532482
67097,153,True,4094548228,43175,DATA(2),448,1472614819.566076
67098,153,True,4094548228,43175,DATA(2),498,1472614819.56616
67099,153,True,4094548228,43175,DATA(2),498,1472614819.566195
67100,153,True,4094548228,43175,DATA(2),498,1472614819.566234
67101,153,True,4094548228,43175,DATA(2),498,1472614819.566266
67102,153,True,4094548228,43175,DATA(2),498,1472614819.566287
67103,153,True,4094548228,43175,DATA(2),498,1472614819.566306
67104,153,True,4094548228,43175,DATA(2),498,1472614819.59319
67105,153,True,4094548228,43175,DATA(2),498,1472614819.593293
67106,153,True,4094548228,43175,DATA(2),498,1472614819.593331
67107,153,True,4094548228,43175,DATA(2),498,1472614819.59335
67108,153,True,4094548228,43175,DATA(2),498,1472614819.593369
67109,153,True,4094548228,43175,DATA(2),498,1472614819.593387
67110,153,True,4094548228,43175,DATA(2),498,1472614819.593406
67111,153,True,4094548228,43175,DATA(2),498,1472614819.618834
67112,153,True,4094548228,43175,DATA(2),498,1472614819.66946
67113,153,True,4094548228,43175,DATA(2),498,1472614819.669543
67114,153,True,4094548228,43175,DATA(2),498,1472614819.669565
67115,153,True,4094548228,43175,DATA(2),498,1472614819.669584
67116,153,True,4094548228,43175,DATA(2),498,1472614819.669601
67117,153,True,4094548228,43175,DATA(2),498,1472614819.669618
67118,153,True,4094548228,43175,DATA(2),498,1472614819.669636
67119,153,True,4094548228,43175,DATA(2),498,1472614819.669683
67120,153,True,4094548228,43175,DATA(2),498,1472614819.697938
67121,153,True,4094548228,43175,DATA(2),498,1472614819.698025
67122,153,True,4094548228,43175,DATA(2),498,1472614819.698046
67123,153,True,4094548228,43175,DATA(2),498,1472614819.698064
67124,153,True,4094548228,43175,DATA(2),498,1472614819.698082
67125,153,True,4094548228,43175,DATA(2),498,1472614819.698099
67126,153,True,4094548228,43175,DATA(2),498,1472614819.698117
67127,153,True,4094548228,43175,DATA(2),498,1472614819.698231
67128,153,True,4094548228,43175,DATA(2),498,1472614819.745984
67129,153,True,4094548228,43175,DATA(2),498,1472614819.77104
67130,153,True,4094548228,43175,DATA(2),448,1472614819.771126
67131,153,True,4094548228,43175,DATA(2),498,1472614819.771148
67132,153,True,4094548228,43175,DATA(2),498,1472614819.771167
67133,153,True,4094548228,43175,DATA(2),498,1472614819.771185
67134,153,True,4094548228,43175,DATA(2),498,1472614819.771202
67135,153,True,4094548228,43175,DATA(2),498,1472614819.77122
67136,153,True,4094548228,43175,DATA(2),498,1472614819.822094
67137,153,True,4094548228,43175,DATA(2),498,1472614819.822189
67138,153,True,4094548228,43175,DATA(2),498,1472614819.822213
67139,153,True,4094548228,43175,DATA(2),498,1472614819.82226
67140,153,True,4094548228,43175,DATA(2),498,1472614819.822279
67141,153,True,4094548228,43175,DATA(2),498,1472614819.822297
67142,153,True,4094548228,43175,DATA(2),498,1472614819.822316
67143,153,True,4094548228,43175,DATA(2),498,1472614819.822364
67144,153,True,4094548228,43175,DATA(2),498,1472614819.822531
67145,153,True,4094548228,43175,DATA(2),498,1472614819.822559
67146,153,False,4094548228,43175,SENDME(5),0,1472614819.822573
67147,153,True,4094548228,43175,DATA(2),498,1472614819.822608
67148,153,True,4094548228,43175,DATA(2),498,1472614819.822627
67149,153,True,4094548228,43175,DATA(2),498,1472614819.822644
67150,153,True,4094548228,43175,DATA(2),498,1472614819.822662
67151,153,True,4094548228,43175,DATA(2),498,1472614819.822679
67152,153,True,4094548228,43175,DATA(2),498,1472614819.876386
67153,153,True,4094548228,43175,DATA(2),498,1472614819.901818
67154,153,True,4094548228,43175,DATA(2),498,1472614819.901902
67155,153,True,4094548228,43175,DATA(2),498,1472614819.901926
67156,153,True,4094548228,43175,DATA(2),498,1472614819.901945
67157,153,True,4094548228,43175,DATA(2),498,1472614819.901964
67158,153,True,4094548228,43175,DATA(2),498,1472614819.901983
67159,153,True,4094548228,43175,DATA(2),498,1472614819.902017
67160,153,True,4094548228,43175,DATA(2),498,1472614819.953937
67161,153,True,4094548228,43175,DATA(2),498,1472614819.954046
67162,153,True,4094548228,43175,DATA(2),498,1472614819.978443
67163,153,True,4094548228,43175,DATA(2),498,1472614819.978528
67164,153,True,4094548228,43175,DATA(2),448,1472614819.97855
67165,153,True,4094548228,43175,DATA(2),498,1472614819.978569
67166,153,True,4094548228,43175,DATA(2),498,1472614819.978587
67167,153,True,4094548228,43175,DATA(2),498,1472614819.978606
67168,153,True,4094548228,43175,DATA(2),498,1472614819.978624
67169,153,True,4094548228,43175,DATA(2),498,1472614820.004391
67170,153,True,4094548228,43175,DATA(2),498,1472614820.004474
67171,153,True,4094548228,43175,DATA(2),498,1472614820.004495
67172,153,True,4094548228,43175,DATA(2),498,1472614820.004512
67173,153,True,4094548228,43175,DATA(2),498,1472614820.00453
67174,153,True,4094548228,43175,DATA(2),498,1472614820.004546
67175,153,True,4094548228,43175,DATA(2),498,1472614820.004612
67176,153,True,4094548228,43175,DATA(2),498,1472614820.022671
67177,153,True,4094548228,43175,DATA(2),498,1472614820.08132
67178,153,True,4094548228,43175,DATA(2),498,1472614820.081429
67179,153,True,4094548228,43175,DATA(2),498,1472614820.081474
67180,153,True,4094548228,43175,DATA(2),498,1472614820.081511
67181,153,True,4094548228,43175,DATA(2),498,1472614820.081544
67182,153,True,4094548228,43175,DATA(2),498,1472614820.081581
67183,153,True,4094548228,43175,DATA(2),498,1472614820.081617
67184,153,True,4094548228,43175,DATA(2),498,1472614820.081755
67185,153,True,4094548228,43175,DATA(2),498,1472614820.10198
67186,153,True,4094548228,43175,DATA(2),498,1472614820.102104
67187,153,True,4094548228,43175,DATA(2),498,1472614820.102141
67188,153,True,4094548228,43175,DATA(2),498,1472614820.102162
67189,153,True,4094548228,43175,DATA(2),498,1472614820.102194
67190,153,True,4094548228,43175,DATA(2),498,1472614820.10223
67191,153,False,4094548228,0,SENDME(5),0,1472614820.102254
67192,153,True,4094548228,43175,DATA(2),498,1472614820.102314
67193,153,True,4094548228,43175,DATA(2),498,1472614820.157843
67194,153,True,4094548228,43175,DATA(2),498,1472614820.157993
67195,153,True,4094548228,43175,DATA(2),498,1472614820.181242
67196,153,True,4094548228,43175,DATA(2),498,1472614820.181347
67197,153,True,4094548228,43175,DATA(2),498,1472614820.181372
67198,153,False,4094548228,43175,SENDME(5),0,1472614820.181386
67199,153,True,4094548228,43175,DATA(2),448,1472614820.181433
67200,153,True,4094548228,43175,DATA(2),498,1472614820.181458
67201,153,True,4094548228,43175,DATA(2),498,1472614820.181477
67202,153,True,4094548228,43175,DATA(2),498,1472614820.181495
67203,153,True,4094548228,43175,DATA(2),498,1472614820.248291
67204,153,True,4094548228,43175,DATA(2),498,1472614820.248374
67205,153,True,4094548228,43175,DATA(2),498,1472614820.248396
67206,153,True,4094548228,43175,DATA(2),498,1472614820.248417
67207,153,True,4094548228,43175,DATA(2),498,1472614820.248452
67208,153,True,4094548228,43175,DATA(2),498,1472614820.248487
67209,153,True,4094548228,43175,DATA(2),498,1472614820.24851
67210,153,True,4094548228,43175,DATA(2),498,1472614820.24861
67211,153,True,4094548228,43175,DATA(2),498,1472614820.273164
67212,153,True,4094548228,43175,DATA(2),498,1472614820.273246
67213,153,True,4094548228,43175,DATA(2),498,1472614820.273268
67214,153,True,4094548228,43175,DATA(2),498,1472614820.273286
67215,153,True,4094548228,43175,DATA(2),498,1472614820.273316
67216,153,True,4094548228,43175,DATA(2),498,1472614820.273352
67217,153,True,4094548228,43175,DATA(2),498,1472614820.273378
67218,153,True,4094548228,43175,DATA(2),498,1472614820.302846
67219,153,True,4094548228,43175,DATA(2),498,1472614820.328796
67220,153,True,4094548228,43175,DATA(2),498,1472614820.329892
67221,153,True,4094548228,43175,DATA(2),498,1472614820.329926
67222,153,True,4094548228,43175,DATA(2),498,1472614820.329947
67223,153,True,4094548228,43175,DATA(2),498,1472614820.329966
67224,153,True,4094548228,43175,DATA(2),498,1472614820.329984
67225,153,True,4094548228,43175,DATA(2),498,1472614820.330009
67226,153,True,4094548228,43175,DATA(2),498,1472614820.355599
67227,153,True,4094548228,43175,DATA(2),498,1472614820.355684
67228,153,True,4094548228,43175,DATA(2),498,1472614820.355707
67229,153,True,4094548228,43175,DATA(2),498,1472614820.355725
67230,153,True,4094548228,43175,DATA(2),498,1472614820.355744
67231,153,True,4094548228,43175,DATA(2),498,1472614820.355762
67232,153,True,4094548228,43175,DATA(2),448,1472614820.355779
67233,153,True,4094548228,43175,DATA(2),498,1472614820.355824
67234,153,True,4094548228,43175,DATA(2),498,1472614820.381906
67235,153,True,4094548228,43175,DATA(2),498,1472614820.381992
67236,153,True,4094548228,43175,DATA(2),498,1472614820.382014
67237,153,True,4094548228,43175,DATA(2),498,1472614820.382032
67238,153,True,4094548228,43175,DATA(2),498,1472614820.382056
67239,153,True,4094548228,43175,DATA(2),498,1472614820.382074
67240,153,True,4094548228,43175,DATA(2),498,1472614820.382092
67241,153,True,4094548228,43175,DATA(2),498,1472614820.382138
67242,153,True,4094548228,43175,DATA(2),498,1472614820.382234
67243,153,True,4094548228,43175,DATA(2),498,1472614820.382259
67244,153,True,4094548228,43175,DATA(2),498,1472614820.382277
67245,153,True,4094548228,43175,DATA(2),498,1472614820.382294
67246,153,True,4094548228,43175,DATA(2),498,1472614820.382311
67247,153,True,4094548228,43175,DATA(2),498,1472614820.382329
67248,153,True,4094548228,43175,DATA(2),498,1472614820.382346
67249,153,False,4094548228,43175,SENDME(5),0,1472614820.382359
67250,153,True,4094548228,43175,DATA(2),498,1472614820.382433
67251,153,True,4094548228,43175,DATA(2),498,1472614820.435786
67252,153,True,4094548228,43175,DATA(2),498,1472614820.461093
67253,153,True,4094548228,43175,DATA(2),498,1472614820.461223
67254,153,True,4094548228,43175,DATA(2),498,1472614820.461278
67255,153,True,4094548228,43175,DATA(2),498,1472614820.461325
67256,153,True,4094548228,43175,DATA(2),498,1472614820.461363
67257,153,True,4094548228,43175,DATA(2),498,1472614820.461409
67258,153,True,4094548228,43175,DATA(2),498,1472614820.461452
67259,153,True,4094548228,43175,DATA(2),498,1472614820.46172
67260,153,True,4094548228,43175,DATA(2),498,1472614820.461769
67261,153,True,4094548228,43175,DATA(2),498,1472614820.461807
67262,153,True,4094548228,43175,DATA(2),498,1472614820.46185
67263,153,True,4094548228,43175,DATA(2),498,1472614820.461891
67264,153,True,4094548228,43175,DATA(2),498,1472614820.461938
67265,153,True,4094548228,43175,DATA(2),498,1472614820.461983
67266,153,True,4094548228,43175,DATA(2),448,1472614820.462066
67267,153,True,4094548228,43175,DATA(2),498,1472614820.516356
67268,153,True,4094548228,43175,DATA(2),498,1472614820.516471
67269,153,True,4094548228,43175,DATA(2),498,1472614820.516509
67270,153,True,4094548228,43175,DATA(2),498,1472614820.516538
67271,153,True,4094548228,43175,DATA(2),498,1472614820.51661
67272,153,True,4094548228,43175,DATA(2),498,1472614820.516674
67273,153,True,4094548228,43175,DATA(2),498,1472614820.516715
67274,153,True,4094548228,43175,DATA(2),498,1472614820.516775
67275,153,True,4094548228,43175,DATA(2),498,1472614820.544332
67276,153,True,4094548228,43175,DATA(2),498,1472614820.544446
67277,153,True,4094548228,43175,DATA(2),498,1472614820.54448
67278,153,True,4094548228,43175,DATA(2),498,1472614820.544518
67279,153,True,4094548228,43175,DATA(2),498,1472614820.544542
67280,153,True,4094548228,43175,DATA(2),498,1472614820.544576
67281,153,True,4094548228,43175,DATA(2),498,1472614820.544626
67282,153,True,4094548228,43175,DATA(2),498,1472614820.544678
67283,153,True,4094548228,43175,DATA(2),498,1472614820.567964
67284,153,True,4094548228,43175,DATA(2),498,1472614820.598619
67285,153,True,4094548228,43175,DATA(2),498,1472614820.598719
67286,153,True,4094548228,43175,DATA(2),498,1472614820.598761
67287,153,True,4094548228,43175,DATA(2),498,1472614820.598789
67288,153,True,4094548228,43175,DATA(2),498,1472614820.598808
67289,153,True,4094548228,43175,DATA(2),498,1472614820.598825
67290,153,True,4094548228,43175,DATA(2),498,1472614820.598848
67291,153,True,4094548228,43175,DATA(2),498,1472614820.62391
67292,153,True,4094548228,43175,DATA(2),498,1472614820.623995
67293,153,True,4094548228,43175,DATA(2),498,1472614820.624017
67294,153,False,4094548228,0,SENDME(5),0,1472614820.624037
67295,153,True,4094548228,43175,DATA(2),498,1472614820.624096
67296,153,True,4094548228,43175,DATA(2),498,1472614820.624123
67297,153,True,4094548228,43175,DATA(2),498,1472614820.624142
67298,153,True,4094548228,43175,DATA(2),498,1472614820.62416
67299,153,True,4094548228,43175,DATA(2),498,1472614820.624227
67300,153,True,4094548228,43175,DATA(2),448,1472614820.647179
67301,153,False,4094548228,43175,SENDME(5),0,1472614820.647275
67302,153,True,4094548228,43175,DATA(2),498,1472614820.647475
67303,153,True,4094548228,43175,DATA(2),498,1472614820.647523
67304,153,True,4094548228,43175,DATA(2),498,1472614820.647566
67305,153,True,4094548228,43175,DATA(2),498,1472614820.647606
67306,153,True,4094548228,43175,DATA(2),498,1472614820.647645
67307,153,True,4094548228,43175,DATA(2),498,1472614820.647684
67308,153,True,4094548228,43175,DATA(2),498,1472614820.647786
67309,153,True,4094548228,43175,DATA(2),498,1472614820.675268
67310,153,True,4094548228,43175,DATA(2),498,1472614820.67538
67311,153,True,4094548228,43175,DATA(2),498,1472614820.675402
67312,153,True,4094548228,43175,DATA(2),498,1472614820.67542
67313,153,True,4094548228,43175,DATA(2),498,1472614820.675438
67314,153,True,4094548228,43175,DATA(2),498,1472614820.675455
67315,153,True,4094548228,43175,DATA(2),498,1472614820.675472
67316,153,True,4094548228,43175,DATA(2),498,1472614820.675518
67317,153,True,4094548228,43175,DATA(2),498,1472614820.70298
67318,153,True,4094548228,43175,DATA(2),498,1472614820.728503
67319,153,True,4094548228,43175,DATA(2),498,1472614820.728679
67320,153,True,4094548228,43175,DATA(2),498,1472614820.728705
67321,153,True,4094548228,43175,DATA(2),498,1472614820.728725
67322,153,True,4094548228,43175,DATA(2),498,1472614820.728745
67323,153,True,4094548228,43175,DATA(2),498,1472614820.728763
67324,153,True,4094548228,43175,DATA(2),498,1472614820.728782
67325,153,True,4094548228,43175,DATA(2),498,1472614820.781052
67326,153,True,4094548228,43175,DATA(2),498,1472614820.781185
67327,153,True,4094548228,43175,DATA(2),498,1472614820.806123
67328,153,True,4094548228,43175,DATA(2),498,1472614820.806254
67329,153,True,4094548228,43175,DATA(2),498,1472614820.806298
67330,153,True,4094548228,43175,DATA(2),498,1472614820.806322
67331,153,True,4094548228,43175,DATA(2),498,1472614820.80634
67332,153,True,4094548228,43175,DATA(2),498,1472614820.806359
67333,153,True,4094548228,43175,DATA(2),498,1472614820.806377
67334,153,True,4094548228,43175,DATA(2),448,1472614820.807517
67335,153,True,4094548228,43175,DATA(2),498,1472614820.807566
67336,153,True,4094548228,43175,DATA(2),498,1472614820.807599
67337,153,True,4094548228,43175,DATA(2),498,1472614820.807635
67338,153,True,4094548228,43175,DATA(2),498,1472614820.807674
67339,153,True,4094548228,43175,DATA(2),498,1472614820.807707
67340,153,True,4094548228,43175,DATA(2),498,1472614820.807742
67341,153,True,4094548228,43175,DATA(2),498,1472614820.858256
67342,153,True,4094548228,43175,DATA(2),498,1472614820.885597
67343,153,True,4094548228,43175,DATA(2),498,1472614820.885698
67344,153,True,4094548228,43175,DATA(2),498,1472614820.885726
67345,153,True,4094548228,43175,DATA(2),498,1472614820.885745
67346,153,True,4094548228,43175,DATA(2),498,1472614820.885776
67347,153,True,4094548228,43175,DATA(2),498,1472614820.885799
67348,153,True,4094548228,43175,DATA(2),498,1472614820.885818
67349,153,True,4094548228,43175,DATA(2),498,1472614820.910713
67350,153,True,4094548228,43175,DATA(2),498,1472614820.926947
67351,153,True,4094548228,43175,DATA(2),498,1472614820.92705
67352,153,False,4094548228,43175,SENDME(5),0,1472614820.927079
67353,153,True,4094548228,43175,DATA(2),218,1472614820.927136
67354,153,True,4094548228,43175,DATA(2),498,1472614820.927174
67355,153,True,4094548228,43175,DATA(2),386,1472614820.927209
